"UpdatedMaster","StudyAbout","Decidestudyabout","Number_studies","SimilarStudy","SS_describe","Gender_Awareness","Gender_Aware_Des","Emotion_Awareness","Emotion_Aware_Desc","Psy_Course","IM_Non_Sex1","IM_Non_Sex2","IM_Non_Sex3","EM_Non_Sex1","EM_Non_Sex2","EM_Non_Sex3","NES1","NES2","NES3","NES4","NES5","NES6","BGenWorkplace1","BGenWorkplace2","BGenWorkplace3","BGenWorkplace4","BGenWorkplace5","Sexist_Beliefs1","Sexist_Beliefs2","Sexist_Beliefs3","Gender","Gender_4_TEXT","Age","Country","Country_3_TEXT","LivedUS","LivedSing","EnglishExperience","Edu_level","University","Corr_Cand_Gender","Correct_Emotion_Ang","Correct_Emotion_sad","Gender.Condition","Emotion.Condition","Power","Independence","Status.1","Hire","Yearly_Salary","Competent_R","Knowledgeable_R","Warm","Likeable","In_Control_R"
24,"The mental state of the applicant in having dealt a knock back in life.","3","0","No","","1","","1","","No",4,4,3,7,7,7,1,1,2,1,7,1,5,6,6,7,5,6,5,1,"Male","",66,"Australia","",NA,NA,"66","Some high school/secondary school","No","Male","1",7,"Male","Sad",8,8,8,6,"100000",9,9,3,7,9
24,"The impact of answers given by job applicants in response to questions that have a negative tone","1","0","No","","1","","1","","No",7,7,7,5,4,1,7,6,5,5,7,5,4,4,4,5,4,7,7,4,"Male","",42,"Australia","",NA,NA,"42","Graduate/postgraduate degree (e.g., doctoral degree)","No","Female","1",5,"Female","Sad",5,3,3,3,"60000",8,5,5,4,9
24,"Donâ€™t know ","3","3","Yes","Donâ€™t know ","3","Donâ€™t know ","3","Donâ€™t know ","No",4,4,3,4,6,4,5,4,3,2,1,2,4,3,2,1,5,2,5,5,"Male","",20,"Australia","",NA,NA,"10","Some high school/secondary school","Yes","Male","5",3,"Female","Angry",4,6,4,5,"750000",6,5,9,5,3
24,"Negative questions","2","1","No","","1","","2","","Yes",6,6,7,6,4,3,5,7,5,2,4,4,3,3,5,5,2,5,5,4,"Male","",72,"Australia","",NA,NA,"35","University degree","No","Male","2",6,"Male","Sad",6,7,8,11,"80000",2,8,9,10,10
24,"Job secretly and a life","","50","Yes","Many ","1","Had no effect on the topic ","4","Over it ","No",4,4,3,3,3,5,6,6,4,5,4,5,5,6,7,6,5,4,2,3,"Male","",38,"","",NA,NA,"38","Some high school/secondary school","No","Male","5",4,"Male","Sad",5,4,3,5,"40",3,4,4,5,4
24,"No idea","3","100","No","","1","","1","","No",7,7,7,6,4,4,3,1,3,1,2,1,4,4,4,4,4,4,4,4,"Male","",73,"Australia","",NA,NA,"73","Some high school/secondary school","No","Female","1",1,"Female","Sad",1,1,1,6,"52000",5,3,9,11,5
24,"Employers","1","0","No","","1","","1","","No",5,4,4,1,3,1,1,1,4,4,3,1,6,6,6,7,6,1,4,1,"Female","",31,"Australia","",NA,NA,"31","Some university","No","Male","4",1,"Male","Angry",5,9,5,9,"50000",3,5,5,6,6
24,"negativity","2","10","No","","2","","2","","No",6,6,6,6,4,4,2,1,1,1,2,1,5,5,5,5,5,5,5,2,"Female","",67,"Australia","",NA,NA,"67","Graduate/postgraduate degree (e.g., doctoral degree)","No","Female","2",4,"Female","Angry",5,5,5,3,"50000",9,4,6,6,8
24,"business schools","1","1","No","","7","its fun","7","i like it","Yes",5,6,5,5,6,5,5,6,5,4,5,6,5,5,6,5,4,5,6,5,"Male","",NA,"Australia","",NA,NA,"1","University degree","Yes","Male","5",4,"Female","Angry",8,9,8,9,"100000",9,8,7,7,10
24,"All good ","2","5","Yes","Ok","9","All good I","4","Ok","Yes",7,6,5,7,6,5,6,6,7,6,6,7,6,7,6,6,7,7,7,7,"Male","",61,"Australia","",NA,NA,"20","University degree","Yes","Male","7",7,"Male","Angry",10,8,8,7,"450",6,10,10,5,11
24,"THe way people interpret situations","2","0","No","","5","I don't think it did, but maybe it was subconscious ","1","It didn't feel emotional about it","No",4,5,5,6,5,5,5,6,5,5,4,5,6,5,5,6,5,5,6,5,"Female","",35,"Australia","",NA,NA,"30","University degree","No","Male","4",5,"Male","Sad",8,6,9,NA,"",8,8,9,9,7
24,"Job application","3","","No","No haven't experienced it before","5","","7","","No",6,5,5,4,4,4,5,2,5,3,3,1,5,4,4,3,5,4,5,3,"Male","",47,"","",NA,NA,"12","Some university","No","Female","4",4,"Female","Angry",7,7,9,3,"60000",8,7,3,3,5
24,"Competency","2","0","No","","1","","1","","No",7,7,7,7,4,4,7,7,5,5,5,5,7,7,7,7,7,3,2,1,"Trans","",40,"Australia","",NA,NA,"40","Some university","No","Male","5",2,"Male","Angry",6,7,7,3,"70000",4,4,3,5,3
24,"i like it","1","20","Yes","i like it","9","good","9","well","Yes",7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,"Female","",30,"Australia","",NA,NA,"1","Some graduate/postgraduate education","Yes","Male","7",7,"Female","Sad",11,11,11,11,"",11,11,11,11,11
24,"dont know yet","2","40","No","","5","","5","","Yes",4,4,4,4,4,4,4,4,4,4,4,4,7,5,4,4,4,4,4,4,"Female","",31,"Australia","",NA,NA,"25","Some graduate/postgraduate education","No","Female","2",1,"Female","Sad",10,8,9,10,"120000",1,9,10,10,2
24,"I'm not sure really, all I got from this was that the applicant isn't very reliable when it comes to important decisions related to her work because, if she really wanted to do a good job at her previous employment then she wouldn't have allowed her partner to go in a seperate car to the business meeting, they should have gone in the same car, it's just logical. The interviewer is trying get a sense of what kind of person and worker this applicant is and if they are capable of taking responsibility for their actins and are reliable when it comes to important clients or business decision that may impact the business.","3","0","No","","1","","1","","No",1,1,1,1,1,1,4,4,1,1,1,1,2,3,3,4,2,7,4,3,"Female","",43,"Australia","",NA,NA,"43","Some university","No","Female","1",3,"Female","Sad",3,8,4,6,"50000",5,5,6,5,4
24,"job interviews","1","7","No","","1","","1","","No",6,6,6,6,6,6,4,1,1,1,1,1,2,6,6,4,2,7,6,2,"Male","",50,"Australia","",NA,NA,"50","Some high school/secondary school","No","Female","2",6,"Female","Sad",10,10,10,11,"40000",1,1,10,11,1
24,"the persons eligibility to the job and if it was her fault on what happened","2","100","No","","1","","5","","No",7,4,7,7,1,1,4,7,2,4,4,3,4,4,1,4,1,1,1,1,"Male","",40,"Australia","",NA,NA,"40","High school degree/completed secondary school","No","Female","1",4,"Female","Angry",6,6,6,6,"50000",3,2,7,8,6
24,"Interpersonal skills ","2","0","No","","1","","7","How they responded to the situation ","No",4,4,7,1,1,1,7,2,1,1,1,1,4,4,4,4,4,1,1,1,"Female","",33,"Australia","",NA,NA,"33","University degree","No","Male","1",4,"Male","Sad",8,7,8,8,"60000",7,4,7,7,4
24,"Potential candidates","1","7","No","","1","Why would it","5","Unsure","No",5,6,6,5,4,5,6,7,6,6,7,7,7,7,7,7,7,3,1,1,"Female","",32,"Australia","",NA,NA,"32","University degree","No","Female","6",4,"Male","Sad",6,9,8,10,"46000",8,3,7,6,3
24,"expectations","2","0","No","n/a","1","not gender relevant","6","bit emotional but this demonstrated comittment","No",7,7,7,5,3,5,3,5,2,1,3,1,5,5,4,5,5,4,3,4,"Female","",54,"Australia","",NA,NA,"54","University degree","No","Male","4",3,"Male","Angry",6,9,8,8,"90000",4,3,7,7,4
24,"No idea ","2","10","No","","1","","5","","No",7,7,7,1,1,1,1,5,3,2,4,1,7,7,7,7,7,1,1,1,"Female","",54,"Australia","",NA,NA,"55","Graduate/postgraduate degree (e.g., doctoral degree)","No","Female","1",1,"Female","Angry",9,9,8,6,"85000",2,3,10,10,4
24,"The power in a workplace ","3","10","No","","1","","1","","No",7,7,7,7,6,7,5,2,5,5,5,2,4,4,5,4,4,4,5,4,"Female","",35,"Australia","",NA,NA,"","Some graduate/postgraduate education","No","Male","4",6,"Male","Sad",8,10,8,10,"80000",9,8,9,8,8
24,"Would you employ this person?","2","0","No","","1","","5","","No",7,7,7,7,7,7,4,1,1,1,1,1,5,6,6,5,3,1,1,1,"Female","",75,"Australia","",NA,NA,"75","High school degree/completed secondary school","No","Female","5",2,"Female","Angry",7,6,6,6,"32000",8,7,3,4,8
24,"about how the applicant worked with people","2","35","No","","2","","7","seemed to indicate he was quite angry and frustrated and was not a methalogical thinker","No",7,7,6,5,3,2,5,5,3,2,3,3,3,5,5,5,3,1,1,1,"Male","",60,"Australia","",NA,NA,"60","High school degree/completed secondary school","No","Male","4",3,"Male","Angry",3,4,5,3,"65000",8,7,8,7,6
24,"Whether this applicant is capable to do the job in her interview.","2","0","No","","1","","5","","No",7,7,1,1,1,1,3,1,2,2,2,2,5,5,6,7,7,1,1,1,"Female","",62,"Australia","",NA,NA,"62","High school degree/completed secondary school","No","Female","2",6,"Female","Sad",6,6,6,6,"50000",7,6,7,9,6
24,"Organistion skills.","2","20","No","","1","","3","","No",6,6,6,6,6,6,6,5,6,5,6,5,5,5,5,5,5,4,4,2,"Female","",65,"Australia","",NA,NA,"65","University degree","No","Male","1",7,"Male","Sad",4,4,4,4,"40000",3,3,5,5,3
24,"job interviews","3","500","No","","1","","1","","No",4,5,6,4,4,5,5,2,2,2,2,1,5,5,5,5,4,5,4,4,"Male","",62,"Australia","",NA,NA,"62","High school degree/completed secondary school","No","Male","4",4,"Male","Angry",8,8,8,6,"45000",9,9,8,5,8
24,"using your brain","3","0","No","","1","","1","","No",7,7,7,1,1,1,7,7,7,1,7,4,1,1,1,4,1,1,1,1,"Male","",60,"Australia","",NA,NA,"60","High school degree/completed secondary school","No","Female","1",1,"Female","Angry",5,5,5,3,"30000",11,11,11,11,5
24,"negative questions about a job interview","1","20","No","","1","","1","","No",7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,5,1,1,1,"Female","",63,"Australia","",NA,NA,"63","High school degree/completed secondary school","No","Female","5",3,"Female","Angry",6,8,8,6,"40000",11,6,8,8,6
24,"","2","","No","","5","","6","","No",5,6,5,5,5,5,5,4,4,5,4,4,5,5,5,4,4,6,5,5,"Female","",26,"Australia","",NA,NA,"26","University degree","No","Female","4",4,"Male","Sad",7,7,7,6,"",7,7,7,7,5
24,"A job applicant who did not take any care getting to do the interview","2","1","No","","1","","5","","No",7,7,7,7,5,5,5,6,4,2,2,2,5,7,6,6,6,1,5,1,"Female","",65,"Australia","",NA,NA,"65","High school degree/completed secondary school","No","Female","4",6,"Female","Sad",1,1,1,1,"10000",11,11,6,6,11
24,"hireing someone","2","1","No","none","1","none","2","none","No",4,4,4,4,4,4,3,2,3,4,4,4,3,4,4,4,4,4,4,4,"Male","",65,"Australia","",NA,NA,"65","Some high school/secondary school","No","Female","4",4,"Female","Angry",4,5,4,6,"500",5,5,6,5,6
24,"","3","17","","Good
","7","Wos","2","Wow","No",5,6,4,2,6,3,2,4,3,2,5,6,7,2,6,4,3,5,2,4,"Male","",17,"Australia","",NA,NA,"","","Yes","Male","2",3,"Male","Sad",2,2,9,8,"2036",3,6,4,2,6
24,"Interviewing people and impressions","2","3000","No","","1","","7","I thought that he didn't need to be angry at the situation","No",5,5,6,5,4,4,5,4,3,3,3,3,5,5,6,5,4,4,5,4,"Female","",41,"Australia","",NA,NA,"41","University degree","No","Male","4",3,"Male","Angry",3,5,4,4,"50000",5,6,5,4,4
24,"I don't know","","0","No","","1","","9","","No",7,7,7,4,1,1,6,7,7,7,4,6,4,7,7,7,7,1,1,1,"Female","",36,"Australia","",NA,NA,"36","High school degree/completed secondary school","Yes","Male","4",3,"Male","Angry",5,11,5,1,"",11,6,5,3,11
24,"A failed sales presentation","2","100","Yes","Evaluating applicants for jobs.  Sales presentations.  Staff meetings.","2","","2","","No",5,4,6,1,5,6,4,1,3,1,4,1,5,6,4,5,5,6,6,4,"Male","",82,"Australia","",NA,NA,"82","Some university","No","Female","2",2,"Female","Sad",6,6,6,6,"70000",7,7,8,8,7
24,"Job interviews and the body language of people","2","0","No","","1","","5","","No",3,4,4,5,5,4,3,1,3,1,1,1,5,6,6,6,4,4,4,4,"Female","",36,"Australia","",NA,NA,"37","Some high school/secondary school","No","Female","4",6,"Female","Sad",3,6,5,6,"70000",5,7,5,6,3
24,"No","2","0","No","No","5","No","4","No","No",3,4,4,4,4,3,4,4,3,3,4,4,4,3,4,4,3,4,3,4,"Female","",22,"Australia","",NA,NA,"22","High school degree/completed secondary school","No","Female","4",3,"Female","Angry",5,5,6,5,"1000",5,4,5,5,4
24,"Support for workers ","3","5","No","","5","","6","The way she spoke
Should have spoken about what she could have done differently to assure the interviewer that sheâ€™s more than capable of dealing with any situation and to consider a plan be or be better organised","No",5,4,4,3,4,4,7,5,5,4,4,3,3,4,3,7,2,2,2,3,"Female","",50,"","",NA,NA,"50","University degree","No","Female","5",3,"Female","Angry",3,6,4,8,"76000",8,5,8,5,5
24,"it would seem it was to do with sales and the question was occasions when things went wrong and how did he handle it which it would seem not very well.","3","5","No","","1","","7","He reacted as if the client was in the wrong whereas he and his partner were in the wrong in my view","No",4,5,6,5,5,5,7,6,5,5,5,4,4,3,3,4,3,7,3,3,"Female","",67,"Australia","",NA,NA,"67","High school degree/completed secondary school","No","Male","5",2,"Male","Angry",6,6,5,6,"60000",6,5,5,5,5
24,"Idk","1","6","No","","5","Idk","5","","Yes",4,5,4,3,4,5,1,7,7,4,5,1,5,6,5,4,3,1,NA,7,"Trans","",20,"Australia","",NA,NA,"20","High school degree/completed secondary school","Yes","Male","5",5,"Female","Sad",6,9,7,6,"708188",4,8,5,4,3
24,"somebody being accountable for their actions","1","200","No","","1","","7","there felt like a sense arrogance in blaming others and getting angry at them","No",5,5,5,3,3,3,6,5,5,5,5,4,4,4,4,4,4,2,2,2,"Male","",59,"Australia","",NA,NA,"59","High school degree/completed secondary school","No","Female","5",3,"Female","Angry",4,4,4,4,"25000",7,6,4,4,4
24,"Love it
","1","","","Love it","9","Love IT
","","","No",7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,"Male","",37,"Australia","",NA,NA,"","","","Male","7",7,"Female","Angry",11,11,11,11,"",11,11,11,11,11
24,"the appropriateness of questions in job applications","1","100","No","","1","","7","bit surprised he said he was ""sad"", I would have been angry","No",5,5,5,4,3,3,7,5,6,1,6,1,5,5,5,5,4,2,1,1,"Male","",66,"Australia","",NA,NA,"64","High school degree/completed secondary school","No","Male","2",7,"Male","Sad",8,8,8,6,"85000",7,7,8,8,6
24,"Predicting someoneâ€™s worth","3","5","No","","1","","7","Showed he cares about his work ","No",6,6,5,4,5,5,4,4,3,2,3,1,5,6,6,5,4,7,6,4,"Female","",37,"Australia","",NA,NA,"37","High school degree/completed secondary school","No","Male","1",6,"Male","Sad",3,3,3,6,"50000",9,8,10,8,4
24,"team work","3","0","No","","1","","6","making excuses","No",4,4,5,4,4,4,6,2,1,1,2,1,4,5,5,5,5,4,4,4,"Female","",60,"Australia","",NA,NA,"60","University degree","No","Female","4",1,"Male","Angry",6,6,5,6,"75000",6,5,6,6,7
24,"I have no idea","2","8","No","","1","","1","","No",7,6,7,1,1,1,1,3,2,1,1,2,5,5,5,6,5,3,2,1,"Female","",45,"Australia","",NA,NA,"45","University degree","No","Female","1",7,"Female","Sad",7,6,6,6,"50000",5,6,5,5,6
24,"political","2","0","No","","7","","6","","No",6,6,5,4,5,5,4,3,5,5,4,5,4,5,6,4,5,4,5,5,"Female","",31,"Australia","",NA,NA,"10","University degree","No","Female","1",4,"Female","Angry",7,8,6,7,"",7,6,7,7,7
24,"Hiring","1","100","No","","1","I do not think this should  e considered whatever sex is the better applicant should be hired","5","not sure","No",6,6,6,7,7,1,7,4,6,3,7,1,7,7,7,7,6,7,4,4,"Female","",86,"Australia","",NA,NA,"86","Some high school/secondary school","No","Female","2",3,"Male","Angry",5,5,5,6,"90000",4,9,5,6,2
24,"","1","0","Yes","","7","","2","","Yes",2,2,3,4,6,4,3,4,5,2,5,3,4,4,4,5,4,4,4,3,"Male","",30,"Australia","",NA,NA,"","Some graduate/postgraduate education","Yes","Male","4",5,"Female","Angry",7,3,6,8,"3000",2,3,5,4,3
24,"Being able to read ","3","0","No","","1","","9","She genuinely cares about her job and wanting to do well for her boss ","No",1,5,4,4,1,1,3,1,7,4,4,1,4,7,6,7,5,7,7,4,"Female","",44,"Australia","",NA,NA,"44","Some graduate/postgraduate education","No","Female","2",4,"Female","Sad",8,11,6,8,"88000",3,3,11,11,3
24,"The ability of the applicant to remain calm in the face of things going wrong","2","0","No","","3","","7","The applicant was upset over a set of circumstances that may or may not have been of his making. It would be better if he was able to remain calm under duress","No",5,5,5,4,4,3,6,4,5,4,5,4,5,5,5,5,5,4,3,2,"Male","",72,"Australia","",NA,NA,"72","Some high school/secondary school","No","Male","5",3,"Male","Angry",7,7,6,7,"70000",8,7,5,7,7
24,"About accessing the interviewee response in a job interview.","2","1","No","","3","","5","","No",6,6,4,3,3,3,5,3,2,3,4,2,4,3,3,4,2,6,5,5,"Male","",64,"Australia","",NA,NA,"60","University degree","No","Female","2",6,"Male","Sad",5,4,5,4,"30000",6,6,8,6,7
24,"How to provoke negative emotions","3","0","No","N/a","1","","1","","Yes",7,7,7,7,7,7,3,7,5,4,4,5,6,6,7,6,6,1,2,2,"Female","",27,"Australia","",NA,NA,"27","University degree","No","Female","5",2,"Female","Angry",7,4,6,6,"55000",4,4,8,7,3
24,"This study is about how people would act if thay were an employer","2","1","Yes","I can't remember ","1","","1","","No",7,7,7,7,7,7,1,1,2,2,3,1,5,6,7,6,4,2,1,1,"Female","",24,"Australia","",NA,NA,"24","High school degree/completed secondary school","Yes","Female","3",5,"Female","Sad",5,8,4,7,"5200",4,6,6,6,6
24,"An employee high up in a business","1","0","No","","1","","1","","No",5,5,5,4,1,1,1,1,1,4,1,1,5,5,6,7,7,1,1,1,"Female","",46,"Australia","",NA,NA,"46","Some high school/secondary school","No","Female","1",6,"Female","Sad",9,8,8,10,"20000",1,1,11,11,1
24,"putting responsibility on people who are not trained for it","3","3","No","","1","","5","","No",6,6,6,6,6,2,6,1,4,1,6,1,5,5,6,3,4,4,5,4,"Male","",59,"Australia","",NA,NA,"59","High school degree/completed secondary school","No","Male","5",5,"Male","Angry",3,6,8,8,"500000",8,5,8,8,4
24,"PPP, PPP = Proper Prior Planning, Prevents Piss-poor Performance","1","100","Yes","there are so many","1","it is all about attitude and preparedness","1","it didn't, the client punished the company for sending along two imbeciles .","Yes",3,4,5,5,6,6,5,5,5,3,3,5,2,5,5,4,5,5,3,3,"Male","",73,"Australia","",NA,NA,"65","Some graduate/postgraduate education","No","Male","3",3,"Male","Angry",9,7,9,10,"50000",9,9,9,9,8
24,"This study was about the how to maintain proper   relation between employee and boss regarding there at office time.What qualities that we need to maintain during the worker and manager regarding interview time like time value ,punctuality during job,quality of behavior that how employee and manager maintain? that all details explain learned from this survey.","1","0","No","I have taken  a lots of interview  in my workplace .I also hired a many of employee by watching their excitements,confident in job,behavior.I think i got against chance for interview .","7","Yes ,Because during female candidate selection time first up all i tried to know the work load and situation regarding work that candidate can or may be able to maintain properly or not.Female candidates have a lot of responsibility and work pressure more than male candidates.I tried to analysed how they manage and care about their families and parents and maintain work at home place?Male candidates doesn't have such a home work pressure and they are free to work at 6 hrs and more.That's why i rated 7 in above question.","9","Emotion and gesture postures are the main activities that help to know how candidates are confident ,excitement and excellent  record for further job process.It is necessary to know and help to know how candidates will able to work during work place.","Yes",6,7,7,6,7,2,5,6,6,7,1,6,7,5,7,4,7,6,5,7,"Male","",35,"Australia","",NA,NA,"16","Graduate/postgraduate degree (e.g., doctoral degree)","No","Male","1",5,"Male","Sad",11,9,10,NA,"90500",3,1,7,10,1
24,"I don't really know.   It was interesting & I actually felt sorry for her.  ","3","1","No","","1","","5","","No",4,4,7,7,7,7,7,4,4,1,4,1,4,7,5,6,7,1,4,4,"Female","",71,"Australia","",NA,NA,"71","Some university","No","Female","2",7,"Female","Sad",8,11,8,6,"55000",6,9,4,4,6
24,"hiring people","2","20","No","never quite like this","1","","9","she seemed disorganised they should have both been on the ball, both travelled in the one car, left early to be ther on time, ","No",7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,7,7,1,1,1,"Male","",59,"Australia","",NA,NA,"59","High school degree/completed secondary school","No","Female","5",3,"Female","Angry",2,2,2,6,"45000",11,11,6,6,9
